"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"271",476,-3470,2430,28,-78,-5,2024-01-29 16:43:09,"laying"
"272",513,-3419,2465,35,-114,6,2024-01-29 16:43:09,"laying"
"273",442,-3250,2442,55,-280,-51,2024-01-29 16:43:09,"laying"
"274",588,-3587,2345,113,-323,-39,2024-01-29 16:43:09,"laying"
"275",810,-3581,2464,163,-96,-25,2024-01-29 16:43:10,"laying"
"276",648,-3178,2575,101,-54,-20,2024-01-29 16:43:10,"laying"
"277",511,-3377,2591,48,-36,8,2024-01-29 16:43:10,"laying"
"278",768,-3096,2731,-28,-142,23,2024-01-29 16:43:10,"laying"
"279",658,-3256,2746,-139,-9,22,2024-01-29 16:43:10,"laying"
"280",687,-3265,2493,-209,-124,49,2024-01-29 16:43:10,"laying"
"281",768,-3494,2383,-147,26,77,2024-01-29 16:43:10,"laying"
"282",560,-3522,2466,-120,-34,74,2024-01-29 16:43:10,"laying"
"283",638,-3408,2347,-64,-78,29,2024-01-29 16:43:10,"laying"
"284",484,-3451,2388,-61,-75,-5,2024-01-29 16:43:10,"laying"
"285",617,-3532,2494,-16,-170,-20,2024-01-29 16:43:10,"laying"
"286",724,-3414,2472,-22,-82,-25,2024-01-29 16:43:10,"laying"
"287",650,-3498,2339,96,-9,-48,2024-01-29 16:43:10,"laying"
"288",662,-3422,2392,157,27,-32,2024-01-29 16:43:10,"laying"
"289",687,-3357,2581,69,62,-40,2024-01-29 16:43:10,"laying"
"290",719,-3285,2555,59,72,-11,2024-01-29 16:43:10,"laying"
"291",686,-3272,2631,13,18,11,2024-01-29 16:43:10,"laying"
"292",681,-3278,2502,8,36,35,2024-01-29 16:43:11,"laying"
"293",633,-3581,2481,-173,-177,68,2024-01-29 16:43:11,"laying"
"294",681,-3146,2807,-11,-186,-3,2024-01-29 16:43:11,"laying"
"295",732,-3340,2529,-94,-39,22,2024-01-29 16:43:11,"laying"
"296",669,-3251,2638,-57,56,-13,2024-01-29 16:43:11,"laying"
"297",659,-3285,2604,-57,15,16,2024-01-29 16:43:11,"laying"
"298",669,-3333,2552,-31,-40,0,2024-01-29 16:43:11,"laying"
"299",690,-3344,2410,-21,54,15,2024-01-29 16:43:11,"laying"
"300",620,-3355,2686,-61,-76,15,2024-01-29 16:43:11,"laying"
"301",668,-3386,2540,-60,-70,4,2024-01-29 16:43:11,"laying"
"302",699,-3321,2494,-75,-21,9,2024-01-29 16:43:11,"laying"
"303",710,-3388,2565,-15,-17,8,2024-01-29 16:43:11,"laying"
"304",656,-3350,2499,-8,-55,10,2024-01-29 16:43:11,"laying"
"305",713,-3276,2576,-50,-76,12,2024-01-29 16:43:11,"laying"
"306",707,-3310,2548,-55,-23,18,2024-01-29 16:43:11,"laying"
"307",658,-3325,2562,-62,-2,11,2024-01-29 16:43:11,"laying"
"308",682,-3372,2528,-54,-39,17,2024-01-29 16:43:11,"laying"
"309",720,-3342,2509,-30,-18,25,2024-01-29 16:43:11,"laying"
"310",731,-3368,2442,-36,32,0,2024-01-29 16:43:12,"laying"
"311",667,-3303,2536,-29,8,8,2024-01-29 16:43:12,"laying"
"312",671,-3314,2581,-25,-108,11,2024-01-29 16:43:12,"laying"
"313",663,-3389,2545,-31,-49,-4,2024-01-29 16:43:12,"laying"
"314",699,-3332,2526,-11,-85,-13,2024-01-29 16:43:12,"laying"
"315",735,-3305,2543,-57,-36,-2,2024-01-29 16:43:12,"laying"
"316",756,-3312,2589,-53,-62,6,2024-01-29 16:43:12,"laying"
"317",711,-3297,2531,-49,-69,3,2024-01-29 16:43:12,"laying"
"318",753,-3408,2485,30,12,-17,2024-01-29 16:43:12,"laying"
"319",628,-3314,2579,-90,14,12,2024-01-29 16:43:12,"laying"
"320",669,-3324,2525,-68,-136,-4,2024-01-29 16:43:12,"laying"
"321",716,-3321,2597,-69,-16,6,2024-01-29 16:43:12,"laying"
"322",712,-3347,2438,-50,-52,9,2024-01-29 16:43:12,"laying"
"323",701,-3374,2562,-27,-84,7,2024-01-29 16:43:12,"laying"
"324",739,-3376,2511,-68,-34,-15,2024-01-29 16:43:12,"laying"
"325",711,-3328,2508,-77,-72,3,2024-01-29 16:43:12,"laying"
"326",785,-3321,2505,-56,-8,9,2024-01-29 16:43:12,"laying"
"327",704,-3362,2457,-39,-56,15,2024-01-29 16:43:13,"laying"
"328",723,-3348,2448,-44,0,11,2024-01-29 16:43:13,"laying"
"329",738,-3363,2545,-12,22,14,2024-01-29 16:43:13,"laying"
"330",777,-3363,2481,-23,13,13,2024-01-29 16:43:13,"laying"
"331",697,-3326,2569,-30,15,12,2024-01-29 16:43:13,"laying"
"332",672,-3365,2547,-52,10,3,2024-01-29 16:43:13,"laying"
"333",753,-3334,2453,-24,49,13,2024-01-29 16:43:13,"laying"
"334",636,-3322,2578,-38,-20,9,2024-01-29 16:43:13,"laying"
"335",688,-3376,2475,-32,-26,8,2024-01-29 16:43:13,"laying"
"336",726,-3346,2546,-48,10,5,2024-01-29 16:43:13,"laying"
"337",677,-3341,2531,-24,-21,8,2024-01-29 16:43:13,"laying"
"338",704,-3320,2556,-13,-5,4,2024-01-29 16:43:13,"laying"
"339",708,-3363,2522,-10,-32,0,2024-01-29 16:43:13,"laying"
"340",700,-3306,2547,-27,-12,11,2024-01-29 16:43:13,"laying"
"341",704,-3352,2586,-19,-3,19,2024-01-29 16:43:13,"laying"
"342",676,-3333,2560,-60,-39,0,2024-01-29 16:43:13,"laying"
"343",734,-3286,2563,-72,-59,13,2024-01-29 16:43:13,"laying"
"344",656,-3350,2605,-51,-41,19,2024-01-29 16:43:14,"laying"
"345",663,-3366,2466,-40,-4,14,2024-01-29 16:43:14,"laying"
"346",629,-3314,2573,-35,-42,15,2024-01-29 16:43:14,"laying"
"347",679,-3329,2575,-84,-68,17,2024-01-29 16:43:14,"laying"
"348",724,-3357,2538,-65,-32,22,2024-01-29 16:43:14,"laying"
"349",653,-3350,2430,-40,-39,19,2024-01-29 16:43:14,"laying"
"350",686,-3390,2551,-47,-45,7,2024-01-29 16:43:14,"laying"
"351",662,-3319,2521,-69,-48,10,2024-01-29 16:43:14,"laying"
"352",727,-3366,2495,-41,-54,12,2024-01-29 16:43:14,"laying"
"353",559,-3318,2488,-47,-49,63,2024-01-29 16:43:14,"laying"
"354",782,-3401,2490,-29,-159,17,2024-01-29 16:43:14,"laying"
"355",747,-3336,2481,-74,-114,-3,2024-01-29 16:43:14,"laying"
"356",840,-3374,2447,-97,14,-20,2024-01-29 16:43:14,"laying"
"357",623,-3373,2555,-76,-10,19,2024-01-29 16:43:14,"laying"
"358",694,-3367,2419,-80,-136,19,2024-01-29 16:43:14,"laying"
"359",736,-3394,2485,-58,-60,6,2024-01-29 16:43:14,"laying"
"360",736,-3396,2454,-74,-89,12,2024-01-29 16:43:14,"laying"
"361",783,-3401,2396,-36,-22,7,2024-01-29 16:43:14,"laying"
"362",732,-3361,2472,-43,-97,4,2024-01-29 16:43:15,"laying"
"363",774,-3371,2434,-41,-36,5,2024-01-29 16:43:15,"laying"
"364",721,-3356,2469,-55,-62,6,2024-01-29 16:43:15,"laying"
"365",769,-3405,2426,-43,-39,4,2024-01-29 16:43:15,"laying"
"366",744,-3415,2410,-61,11,16,2024-01-29 16:43:15,"laying"
