"","acceleration_x","acceleration_y","acceleration_z","gyroscope_x","gyroscope_y","gyroscope_z","timestamp","label"
"204",4199,-265,838,-41,5,1,2024-01-29 16:31:52,"standing"
"205",4286,-286,809,-40,-4,20,2024-01-29 16:31:52,"standing"
"206",4281,-285,846,-30,-2,7,2024-01-29 16:31:52,"standing"
"207",4245,-330,888,-35,5,24,2024-01-29 16:31:52,"standing"
"208",4279,-272,846,-32,-27,8,2024-01-29 16:31:52,"standing"
"209",4252,-297,890,-41,5,5,2024-01-29 16:31:52,"standing"
"210",4221,-302,877,-29,-40,5,2024-01-29 16:31:53,"standing"
"211",4209,-290,851,-29,-14,-2,2024-01-29 16:31:53,"standing"
"212",4315,-257,729,-17,58,-2,2024-01-29 16:31:53,"standing"
"213",4246,-279,916,-51,-19,17,2024-01-29 16:31:53,"standing"
"214",4286,-320,848,-43,-38,10,2024-01-29 16:31:53,"standing"
"215",4207,-309,874,-40,-57,22,2024-01-29 16:31:53,"standing"
"216",4252,-313,833,-37,-41,9,2024-01-29 16:31:53,"standing"
"217",4255,-286,900,-40,-52,17,2024-01-29 16:31:53,"standing"
"218",4279,-306,835,-28,-32,18,2024-01-29 16:31:53,"standing"
"219",4235,-300,871,-40,-22,14,2024-01-29 16:31:53,"standing"
"220",4269,-278,823,-32,2,11,2024-01-29 16:31:53,"standing"
"221",4242,-291,873,-45,-39,15,2024-01-29 16:31:53,"standing"
"222",4272,-346,830,-39,-37,19,2024-01-29 16:31:53,"standing"
"223",4269,-328,852,-40,-45,20,2024-01-29 16:31:53,"standing"
"224",4280,-283,826,-47,-31,6,2024-01-29 16:31:53,"standing"
"225",4282,-352,842,-46,-69,17,2024-01-29 16:31:53,"standing"
"226",4311,-302,790,-40,-70,18,2024-01-29 16:31:53,"standing"
"227",4283,-375,851,-58,-83,9,2024-01-29 16:31:54,"standing"
"228",4178,-265,792,-29,-77,9,2024-01-29 16:31:54,"standing"
"229",4303,-372,802,-69,-75,14,2024-01-29 16:31:54,"standing"
"230",4211,-298,789,-46,-59,8,2024-01-29 16:31:54,"standing"
"231",4292,-334,755,-46,-57,11,2024-01-29 16:31:54,"standing"
"232",4253,-280,785,-40,-62,9,2024-01-29 16:31:54,"standing"
"233",4257,-351,760,-47,-82,6,2024-01-29 16:31:54,"standing"
"234",4241,-301,729,-41,-94,6,2024-01-29 16:31:54,"standing"
"235",4298,-344,717,-21,-75,11,2024-01-29 16:31:54,"standing"
"236",4264,-309,749,-40,-71,17,2024-01-29 16:31:54,"standing"
"237",4276,-304,706,-24,-36,10,2024-01-29 16:31:54,"standing"
"238",4230,-261,712,-26,-17,13,2024-01-29 16:31:54,"standing"
"239",4286,-367,744,-13,-14,16,2024-01-29 16:31:54,"standing"
"240",4230,-317,766,-10,2,15,2024-01-29 16:31:54,"standing"
"241",4327,-295,733,-8,44,3,2024-01-29 16:31:54,"standing"
"242",4254,-252,789,-34,13,16,2024-01-29 16:31:54,"standing"
"243",4275,-314,725,-9,-1,21,2024-01-29 16:31:54,"standing"
"244",4275,-328,783,-37,19,18,2024-01-29 16:31:54,"standing"
"245",4279,-332,794,-25,10,9,2024-01-29 16:31:55,"standing"
"246",4251,-308,779,-22,28,12,2024-01-29 16:31:55,"standing"
"247",4299,-317,800,-24,-15,19,2024-01-29 16:31:55,"standing"
"248",4196,-318,766,-22,9,5,2024-01-29 16:31:55,"standing"
"249",4211,-277,808,-57,-27,7,2024-01-29 16:31:55,"standing"
"250",4287,-341,807,-49,-26,5,2024-01-29 16:31:55,"standing"
"251",4243,-393,796,-26,-29,12,2024-01-29 16:31:55,"standing"
"252",4342,-330,802,-35,4,10,2024-01-29 16:31:55,"standing"
"253",4160,-299,837,-56,-26,9,2024-01-29 16:31:55,"fall_back"
"254",4272,-340,784,-43,-4,10,2024-01-29 16:31:55,"fall_back"
"255",4381,-276,559,-36,70,4,2024-01-29 16:31:55,"fall_back"
"256",4379,-378,776,-73,-40,5,2024-01-29 16:31:55,"fall_back"
"257",4227,-378,583,-47,-31,2,2024-01-29 16:31:55,"fall_back"
"258",4102,-415,576,-14,-73,13,2024-01-29 16:31:55,"fall_back"
"259",4290,-280,372,21,-53,9,2024-01-29 16:31:55,"fall_back"
"260",4105,-365,571,-32,34,11,2024-01-29 16:31:55,"fall_back"
"261",4422,-226,538,-12,239,-45,2024-01-29 16:31:55,"fall_back"
"262",4165,-250,738,-85,269,9,2024-01-29 16:31:55,"fall_back"
"263",3588,-345,522,-83,197,32,2024-01-29 16:31:56,"fall_back"
"264",4052,-198,489,193,357,13,2024-01-29 16:31:56,"fall_back"
"265",3409,-444,624,-33,463,-28,2024-01-29 16:31:56,"fall_back"
"266",4082,-181,609,149,862,-22,2024-01-29 16:31:56,"fall_back"
"267",3571,-158,1337,-84,788,-58,2024-01-29 16:31:56,"fall_back"
"268",3926,-96,945,-70,902,-91,2024-01-29 16:31:56,"fall_back"
"269",2969,-635,1214,-42,973,-137,2024-01-29 16:31:56,"fall_back"
"270",3627,-87,824,-106,1223,-53,2024-01-29 16:31:56,"fall_back"
"271",2860,-395,1583,-159,1259,-168,2024-01-29 16:31:56,"fall_back"
"272",3353,-248,1303,-254,1612,-198,2024-01-29 16:31:56,"fall_back"
