acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
1489,1904,-3245,-1235,-630,99,2024-01-29 17:04:01,0.0
3551,945,-3499,-1178,-230,514,2024-01-29 17:04:02,0.0
1683,901,-3409,-1245,-841,334,2024-01-29 17:04:02,0.0
2610,878,-3776,-911,-786,746,2024-01-29 17:04:02,0.0
1310,809,-2915,-445,-639,727,2024-01-29 17:04:02,0.0
2217,544,-3834,-76,105,705,2024-01-29 17:04:02,0.0
1681,717,-3684,187,442,423,2024-01-29 17:04:02,0.0
1883,568,-3403,780,287,808,2024-01-29 17:04:02,0.0
1946,267,-3100,1207,800,635,2024-01-29 17:04:02,0.0
2194,439,-3086,1271,737,516,2024-01-29 17:04:02,0.0
3373,250,-2971,930,848,206,2024-01-29 17:04:02,0.0
3762,-63,-3381,679,1815,-242,2024-01-29 17:04:02,0.0
4113,-315,-3026,828,2394,-296,2024-01-29 17:04:02,0.0
4503,-484,-2913,718,1792,-556,2024-01-29 17:04:02,0.0
5689,-156,-2423,166,2430,-852,2024-01-29 17:04:02,0.0
6199,-409,-1795,-278,2678,-679,2024-01-29 17:04:02,0.0
4382,-92,-391,-378,1788,-787,2024-01-29 17:04:02,0.0
4493,176,-108,193,1269,-9,2024-01-29 17:04:02,0.0
3546,-1063,-831,288,-567,215,2024-01-29 17:04:03,0.0
4676,710,-277,51,252,51,2024-01-29 17:04:03,0.0
4508,-291,299,-211,-239,431,2024-01-29 17:04:03,0.0
5208,-194,118,-141,-458,140,2024-01-29 17:04:03,0.0
4845,123,-111,85,-401,309,2024-01-29 17:04:03,0.0
4046,-806,-339,161,-663,-11,2024-01-29 17:04:03,0.0
3546,-20,-779,331,-643,-115,2024-01-29 17:04:03,0.0
3438,-641,63,237,224,-105,2024-01-29 17:04:03,0.0
2377,-150,320,554,259,39,2024-01-29 17:04:03,0.0
3992,-934,-4,160,199,-10,2024-01-29 17:04:03,0.0
3735,113,-409,-130,410,-357,2024-01-29 17:04:03,0.0
5004,-371,-652,-8,-94,211,2024-01-29 17:04:03,0.0
3475,230,-458,-242,330,-183,2024-01-29 17:04:03,0.0
3779,819,-78,-169,-169,99,2024-01-29 17:04:03,0.0
5158,306,-426,-99,25,-24,2024-01-29 17:04:03,0.0
3781,933,-173,-230,235,-146,2024-01-29 17:04:03,0.0
4398,276,-37,-176,50,70,2024-01-29 17:04:03,0.0
4298,456,-21,-185,34,-27,2024-01-29 17:04:03,0.0
4380,47,97,-17,-8,-83,2024-01-29 17:04:04,0.0
4102,438,-352,-38,-223,-280,2024-01-29 17:04:04,0.0
4318,-361,-576,220,-271,110,2024-01-29 17:04:04,0.0
4186,-782,-579,400,-90,-80,2024-01-29 17:04:04,0.0
4808,402,-320,63,-36,54,2024-01-29 17:04:04,0.0
4644,-199,-82,-127,251,295,2024-01-29 17:04:04,0.0
3813,-770,16,-264,-17,161,2024-01-29 17:04:04,0.0
4369,-470,-176,-187,-91,17,2024-01-29 17:04:04,0.0
4439,-65,-310,-251,-29,28,2024-01-29 17:04:04,0.0
4166,-740,-455,-248,-67,-86,2024-01-29 17:04:04,0.0
4394,140,-826,17,-100,-77,2024-01-29 17:04:04,0.0
4028,532,-540,-220,-198,-30,2024-01-29 17:04:04,0.0
4502,742,-103,-303,-267,78,2024-01-29 17:04:04,0.0
4751,214,-196,-187,256,-82,2024-01-29 17:04:04,0.0
3747,655,35,86,94,31,2024-01-29 17:04:04,0.0
4963,114,-543,188,-254,145,2024-01-29 17:04:04,0.0
3807,140,-711,32,88,-111,2024-01-29 17:04:04,0.0
4255,-557,-408,359,-88,235,2024-01-29 17:04:05,0.0
4545,-552,-562,328,-349,72,2024-01-29 17:04:05,0.0
4545,-226,-498,243,3,121,2024-01-29 17:04:05,0.0
4048,-328,-140,15,53,21,2024-01-29 17:04:05,
4113,-480,-522,-144,-256,-34,2024-01-29 17:04:05,0.0
4588,-544,-741,111,-260,-11,2024-01-29 17:04:05,0.0
4209,11,-727,26,121,-45,2024-01-29 17:04:05,0.0
4347,139,-507,-296,-63,-19,2024-01-29 17:04:05,0.0
4340,-210,-414,-416,40,7,2024-01-29 17:04:05,0.0
4380,-120,-601,-440,-31,-45,2024-01-29 17:04:05,0.0
4248,-134,-625,-288,80,24,2024-01-29 17:04:05,0.0
4355,208,-542,-283,58,-29,2024-01-29 17:04:05,0.0
