acceleration_x,acceleration_y,acceleration_z,gyroscope_x,gyroscope_y,gyroscope_z,timestamp,label
4105,-308,1226,-89,59,-15,2024-01-24 14:44:23,0.0
4119,-374,1280,-47,22,37,2024-01-24 14:44:23,0.0
4165,-356,1387,-31,0,27,2024-01-24 14:44:23,0.0
4082,-355,1376,-29,2,33,2024-01-24 14:44:23,0.0
4161,-388,1295,-18,-25,41,2024-01-24 14:44:23,0.0
4153,-358,1259,-41,-80,22,2024-01-24 14:44:23,0.0
4187,-289,1233,-48,-63,35,2024-01-24 14:44:23,0.0
4108,-362,1299,-60,-47,-5,2024-01-24 14:44:23,0.0
4128,-464,1359,-5,-41,13,2024-01-24 14:44:24,0.0
4126,-316,1239,-21,-56,22,2024-01-24 14:44:24,0.0
4179,-334,1210,-49,-65,8,2024-01-24 14:44:24,0.0
4161,-288,1259,-37,-18,-4,2024-01-24 14:44:24,0.0
4130,-421,1264,-48,-44,-3,2024-01-24 14:44:24,0.0
4163,-350,1266,-13,-39,17,2024-01-24 14:44:24,0.0
4154,-319,1230,-37,-34,-10,2024-01-24 14:44:24,0.0
4129,-337,1260,-27,-28,3,2024-01-24 14:44:24,0.0
4054,-281,1335,-44,-110,33,2024-01-24 14:44:24,0.0
4162,-353,1281,-50,-115,7,2024-01-24 14:44:24,0.0
4030,-282,1237,-35,-119,22,2024-01-24 14:44:24,0.0
4110,-408,1023,-49,-163,-13,2024-01-24 14:44:24,0.0
3945,-295,1230,-64,-226,40,2024-01-24 14:44:24,0.0
3939,-264,1246,-108,-393,65,2024-01-24 14:44:24,0.0
4049,-181,1453,-157,-614,122,2024-01-24 14:44:24,0.0
3860,25,1534,-248,-931,239,2024-01-24 14:44:24,0.0
4507,-497,970,-222,-1663,269,2024-01-24 14:44:24,0.0
4941,-690,19,-230,-1808,162,2024-01-24 14:44:24,0.0
5237,-780,-1027,-141,-1715,268,2024-01-24 14:44:25,0.0
4843,-896,-1211,-112,-1124,181,2024-01-24 14:44:25,0.0
4307,-846,-1219,-62,-1023,215,2024-01-24 14:44:25,0.0
4551,-1041,-1602,63,-916,313,2024-01-24 14:44:25,0.0
4442,-844,-1662,-14,-666,220,2024-01-24 14:44:25,0.0
4672,-954,-1822,-33,-385,140,2024-01-24 14:44:25,0.0
4849,-1121,-2462,-34,-397,123,2024-01-24 14:44:25,0.0
4710,-831,-1900,-44,80,-77,2024-01-24 14:44:25,0.0
3954,-869,-1500,-94,6,-89,2024-01-24 14:44:25,0.0
3786,-1008,-1463,-32,206,-145,2024-01-24 14:44:25,0.0
3623,-860,-1525,85,504,-175,2024-01-24 14:44:25,0.0
3153,-831,-1351,198,568,-175,2024-01-24 14:44:25,0.0
3547,-484,-1439,176,560,-76,2024-01-24 14:44:25,0.0
4048,-657,-1318,129,625,-64,2024-01-24 14:44:25,0.0
3920,-602,-1211,67,976,-176,2024-01-24 14:44:25,0.0
3351,-665,-963,68,1093,-50,2024-01-24 14:44:25,0.0
3145,-785,-488,77,759,-97,2024-01-24 14:44:25,0.0
4353,-637,-362,16,734,-187,2024-01-24 14:44:25,0.0
3846,-647,-267,-60,731,-177,2024-01-24 14:44:26,0.0
3827,-504,103,90,432,-78,2024-01-24 14:44:26,0.0
4060,-369,197,-22,61,-85,2024-01-24 14:44:26,0.0
4165,-647,-1,-92,145,-64,2024-01-24 14:44:26,0.0
4389,-406,-100,-130,95,-15,2024-01-24 14:44:26,0.0
4460,-775,230,-58,156,-6,2024-01-24 14:44:26,0.0
4097,-389,518,-29,49,-27,2024-01-24 14:44:26,0.0
4303,-380,444,-96,-26,3,2024-01-24 14:44:26,0.0
4296,-645,412,-104,-64,21,2024-01-24 14:44:26,0.0
4348,-597,309,-31,-92,-4,2024-01-24 14:44:26,0.0
4311,-483,361,-41,-6,10,2024-01-24 14:44:26,0.0
4331,-547,420,-18,6,18,2024-01-24 14:44:26,0.0
4227,-512,405,-51,-34,11,2024-01-24 14:44:26,0.0
4353,-550,402,-76,-96,17,2024-01-24 14:44:26,0.0
4325,-562,315,-74,-30,16,2024-01-24 14:44:26,0.0
4338,-497,297,-86,-59,6,2024-01-24 14:44:26,0.0
4316,-628,211,-90,-13,-5,2024-01-24 14:44:26,0.0
4381,-638,85,-71,15,-10,2024-01-24 14:44:27,0.0
4206,-540,59,-50,12,-16,2024-01-24 14:44:27,0.0
4250,-607,75,-33,57,-11,2024-01-24 14:44:27,0.0
3988,-484,175,-37,-61,31,2024-01-24 14:44:27,0.0
3911,-354,298,-79,-244,83,2024-01-24 14:44:27,0.0
4125,-573,178,-75,-447,136,2024-01-24 14:44:27,
3881,-539,-182,-61,-545,85,2024-01-24 14:44:27,0.0
3663,-384,-160,-142,-632,92,2024-01-24 14:44:27,0.0
3816,-485,-343,-216,-696,86,2024-01-24 14:44:27,0.0
3666,-606,-408,-225,-712,81,2024-01-24 14:44:27,0.0
4150,-731,-281,-170,-627,79,2024-01-24 14:44:27,0.0
3691,-568,-567,-210,-757,77,2024-01-24 14:44:27,0.0
4132,-570,-690,-151,-547,-48,2024-01-24 14:44:27,0.0
3754,-725,-810,-154,-378,62,2024-01-24 14:44:27,0.0
4311,-829,-635,-95,-48,-30,2024-01-24 14:44:27,0.0
4315,-567,-1080,54,184,28,2024-01-24 14:44:27,0.0
4352,-591,-810,-120,364,-103,2024-01-24 14:44:27,0.0
4354,-863,-760,16,148,134,2024-01-24 14:44:27,0.0
4809,-654,-1108,-190,267,2,2024-01-24 14:44:28,0.0
4752,-906,-625,-87,142,174,2024-01-24 14:44:28,0.0
4865,-837,-828,-127,255,-11,2024-01-24 14:44:28,0.0
4707,-594,-741,-147,297,-75,2024-01-24 14:44:28,0.0
4932,-973,-614,-20,569,-141,2024-01-24 14:44:28,0.0
5116,-536,-460,53,812,-141,2024-01-24 14:44:28,0.0
5039,-665,-124,137,877,-209,2024-01-24 14:44:28,0.0
4566,-476,176,209,822,-231,2024-01-24 14:44:28,0.0
4237,-288,593,98,861,-198,2024-01-24 14:44:28,0.0
4218,-373,796,113,782,-111,2024-01-24 14:44:28,0.0
4263,-234,964,124,650,-100,2024-01-24 14:44:28,0.0
4189,-117,1009,39,571,-80,2024-01-24 14:44:28,0.0
3994,-163,1044,39,486,-38,2024-01-24 14:44:28,0.0
4148,-366,1403,41,393,-27,2024-01-24 14:44:28,0.0
4110,-295,1349,9,332,30,2024-01-24 14:44:28,0.0
4070,-190,1366,3,261,29,2024-01-24 14:44:28,0.0
4011,-234,1534,-47,198,15,2024-01-24 14:44:28,0.0
4053,-162,1615,-27,238,65,2024-01-24 14:44:29,0.0
3975,-255,1639,25,139,89,2024-01-24 14:44:29,0.0
4040,-317,1528,-4,69,74,2024-01-24 14:44:29,0.0
3980,-261,1569,-103,10,20,2024-01-24 14:44:29,0.0
4010,-457,1679,-86,-27,53,2024-01-24 14:44:29,0.0
4000,-318,1623,-41,-39,17,2024-01-24 14:44:29,0.0
3952,-419,1648,-91,-55,-14,2024-01-24 14:44:29,0.0
4076,-315,1565,-59,-44,9,2024-01-24 14:44:29,0.0
4026,-292,1569,-72,-31,-13,2024-01-24 14:44:29,0.0
4042,-357,1567,-31,-55,14,2024-01-24 14:44:29,0.0
4031,-338,1628,-27,-34,3,2024-01-24 14:44:29,0.0
3976,-345,1610,-37,-45,11,2024-01-24 14:44:29,0.0
4068,-320,1581,-46,-41,-17,2024-01-24 14:44:29,0.0
4032,-383,1530,-38,-71,11,2024-01-24 14:44:29,0.0
4026,-282,1592,-24,-51,22,2024-01-24 14:44:29,0.0
4050,-337,1558,-45,-84,8,2024-01-24 14:44:29,0.0
3995,-372,1494,-21,-76,23,2024-01-24 14:44:30,0.0
4034,-326,1480,-41,-46,3,2024-01-24 14:44:30,0.0
3952,-345,1458,-43,-67,10,2024-01-24 14:44:30,0.0
3680,-203,1661,-65,-226,35,2024-01-24 14:44:30,0.0
3796,-252,1857,-144,-487,89,2024-01-24 14:44:30,0.0
3881,-87,1942,-206,-661,319,2024-01-24 14:44:30,0.0
4085,-188,1396,-290,-1270,308,2024-01-24 14:44:30,0.0
4030,-467,1139,-312,-1611,279,2024-01-24 14:44:30,0.0
4490,-622,536,-350,-1678,213,2024-01-24 14:44:30,0.0
5167,-1064,-389,-343,-1930,219,2024-01-24 14:44:30,0.0
5361,-942,-955,-189,-1216,134,2024-01-24 14:44:30,0.0
4864,-987,-854,-21,-803,136,2024-01-24 14:44:30,0.0
4662,-1007,-1054,31,-682,225,2024-01-24 14:44:30,0.0
4914,-1161,-1359,92,-447,82,2024-01-24 14:44:30,0.0
4549,-938,-1502,95,-379,13,2024-01-24 14:44:30,0.0
4675,-947,-1428,32,-488,-86,2024-01-24 14:44:30,0.0
4617,-960,-1481,2,-294,-259,2024-01-24 14:44:30,0.0
4129,-828,-1370,18,-82,-209,2024-01-24 14:44:30,0.0
4093,-746,-1564,78,80,-86,2024-01-24 14:44:30,0.0
3805,-815,-1519,41,307,-263,2024-01-24 14:44:31,0.0
3774,-807,-1295,159,771,-116,2024-01-24 14:44:31,0.0
3628,-676,-1209,214,888,-116,2024-01-24 14:44:31,0.0
4077,-336,-1000,85,1086,-219,2024-01-24 14:44:31,0.0
3702,-872,-524,22,995,-247,2024-01-24 14:44:31,0.0
3371,-607,-600,129,725,-42,2024-01-24 14:44:31,0.0
3555,-281,-549,245,834,13,2024-01-24 14:44:31,0.0
3425,-450,-219,39,965,-132,2024-01-24 14:44:31,0.0
3744,-523,175,-99,209,48,2024-01-24 14:44:31,0.0
4344,-591,345,-27,198,-61,2024-01-24 14:44:31,0.0
4342,-687,557,85,320,-8,2024-01-24 14:44:31,0.0
3833,-213,420,-17,46,-53,2024-01-24 14:44:31,0.0
4418,-196,359,-91,-112,52,2024-01-24 14:44:31,0.0
4314,-750,324,-186,73,-15,2024-01-24 14:44:31,0.0
4293,-539,428,-168,-53,-35,2024-01-24 14:44:31,0.0
4327,-640,509,-86,3,32,2024-01-24 14:44:31,0.0
4285,-365,486,-48,-13,-8,2024-01-24 14:44:31,0.0
4311,-524,445,-57,-22,17,2024-01-24 14:44:31,0.0
4267,-534,475,-28,-59,1,2024-01-24 14:44:32,0.0
4325,-522,429,3,-24,16,2024-01-24 14:44:32,0.0
4333,-463,442,2,-19,21,2024-01-24 14:44:32,0.0
4290,-520,543,-2,-57,15,2024-01-24 14:44:35,0.0
4351,-492,419,15,-37,17,2024-01-24 14:44:35,0.0
4322,-485,450,15,-67,13,2024-01-24 14:44:35,0.0
4307,-476,400,22,-54,12,2024-01-24 14:44:35,0.0
4302,-571,333,62,-69,14,2024-01-24 14:44:35,0.0
4306,-480,312,77,-35,19,2024-01-24 14:44:35,0.0
4406,-523,179,54,-42,16,2024-01-24 14:44:35,0.0
4115,-858,-480,-266,-952,221,2024-01-24 14:44:35,0.0
4048,-476,-648,-253,-382,80,2024-01-24 14:44:35,0.0
4144,-371,1310,-58,-64,21,2024-01-24 14:44:35,0.0
4133,-395,1308,-50,-65,18,2024-01-24 14:44:35,0.0
4142,-400,1265,-65,-62,20,2024-01-24 14:44:35,0.0
4166,-391,1254,-71,-81,30,2024-01-24 14:44:35,0.0
4117,-427,1169,-59,-76,24,2024-01-24 14:44:35,0.0
3978,-403,1264,-48,-58,21,2024-01-24 14:44:35,
4031,-479,1382,-77,-122,10,2024-01-24 14:44:35,0.0
3734,-364,1424,-138,-325,49,2024-01-24 14:44:35,0.0
3803,-333,1284,-174,-543,120,2024-01-24 14:44:35,0.0
4116,-81,1555,-300,-1043,190,2024-01-24 14:44:35,0.0
4217,-263,1212,-379,-1423,244,2024-01-24 14:44:35,0.0
5314,-656,212,-357,-1816,207,2024-01-24 14:44:36,0.0
5293,-981,-344,-297,-1526,182,2024-01-24 14:44:36,0.0
5090,-993,-960,-104,-991,119,2024-01-24 14:44:36,0.0
4767,-871,-937,-48,-721,148,2024-01-24 14:44:36,0.0
